trade_id,time,skew,sigma,volume_proxy,liq,reval,f
0,2026-02-20 08:09:00+00:00,-2.071559429168701,0.9765424799974147,2.535540515854495,1.035340919103283,-1.0344386100769043,1.0592868526094057
1,2026-02-20 12:30:30+00:00,-1.7315149307250977,0.4897463796965887,2.8604794982471033,0.0,-1.3852119445800781,2.828427124740415
2,2026-02-20 13:29:00+00:00,2.0805001258850098,0.9807571648485041,2.535961629216839,1.0841684601536457,-1.0398030281066895,-1.0602043659464329
3,2026-02-20 13:34:30+00:00,-2.0763278007507324,0.9790712909080683,3.5183297729395098,0.7949693791755956,-0.6920099258422852,0.7068023873928052
4,2026-02-20 15:12:30+00:00,5.9098005294799805,0.49143225363702436,2.716974859518633,0.45732444911148495,4.518628120422363,9.194813907657478
5,2026-02-20 15:32:30+00:00,-3.1310319900512695,0.4922751906072423,2.964359204885369,0.5163800276624821,-3.826618194580078,7.773331395904818
6,2026-02-20 16:26:00+00:00,-2.0822882652282715,0.981600101818722,2.5352766470224677,0.64425977961771,-1.0415911674499512,1.061115586193416
7,2026-02-20 16:33:30+00:00,-2.428889274597168,0.49058931666680655,2.546025755846433,0.6860583881977845,-2.0819902420043945,4.243855647215766
8,2026-02-20 17:21:00+00:00,-1.0398030281066895,0.4901678481816976,1674.5073300757554,0.7904325895844763,1.0398030281066895,-2.1213203435553147
9,2026-02-20 17:31:30+00:00,1.0401010513305664,0.49058931666680655,3.162131572037187,0.8787267105473161,1.0401010513305664,2.1201053834501895
10,2026-02-20 18:24:30+00:00,2.4327635765075684,0.49101078515191543,3.264885232854985,0.9457223394539027,1.3902783393859863,2.8314619177927267
11,2026-02-20 18:32:30+00:00,1.7395615577697754,0.49185372212213335,3.523771126178407,0.8513937149353755,1.0436773300170898,2.121926261962515
12,2026-02-20 18:57:00+00:00,-2.085864543914795,0.9832859757591578,2.53554237419694,0.5112829718538864,0.0,-0.0
13,2026-02-20 22:35:00+00:00,0.012676770420050332,0.005975886885041752,717076.7457878873,0.0,0.012676770420050332,2.1213203432046623
14,2026-02-20 22:40:30+00:00,0.012676770420050332,0.005975886885041752,717071.089649722,0.0,0.012676770420050332,2.1213203432046623
15,2026-02-20 22:46:00+00:00,0.012676770420050332,0.005975886885041752,717065.433733601,1.9932297819363176,0.012676770420050332,2.1213203432046623
16,2026-02-20 22:51:30+00:00,0.012676770420050332,0.005975886885041752,717059.7775954356,2.242391568928275,0.012676770420050332,2.1213203432046623
17,2026-02-20 22:57:00+00:00,0.012676770420050332,0.005975886885041752,717054.121901359,3.587833925970506,0.012676770420050332,2.1213203432046623
18,2026-02-20 23:02:30+00:00,0.012676770417829886,0.005975886885041752,717048.4657631934,71851.68311251799,0.012676770420050332,2.1213203432046623
19,2026-02-20 23:08:00+00:00,0.012676770420050332,0.005975886885041752,717042.8102911612,71852.14346762588,0.012676770420050332,2.1213203432046623
20,2026-02-20 23:13:30+00:00,0.012676770420050332,0.005975886885041752,717037.154819129,71852.66204261433,0.012676770420050332,2.1213203432046623
21,2026-02-20 23:19:00+00:00,0.012676770420050332,0.005975886885041752,717031.4991250522,71853.12478625006,0.012676770420050332,2.1213203432046623
22,2026-02-20 23:24:30+00:00,0.012676770420050332,0.005975886885041752,717025.8438750644,71853.48591195031,0.012676770420050332,2.1213203432046623
23,2026-02-20 23:30:00+00:00,0.012676770420050332,0.005975886885041752,717020.1884030321,71853.9308477509,0.012676770418940109,2.1213203430188785
24,2026-02-20 23:35:30+00:00,0.012676770420050332,0.005975886885041752,717014.5331530441,71854.297433587,0.012676770420050332,2.1213203432046623
25,2026-02-20 23:41:00+00:00,0.012676770420050332,0.005975886883471659,717008.8779030562,71854.73155264139,0.012676770420050332,2.1213203432046623
26,2026-02-20 23:46:30+00:00,0.012676770420050332,0.005975886885041752,717003.2228751127,71855.27895029045,0.012676770420050332,2.1213203432046623
27,2026-02-20 23:52:00+00:00,0.012676770420050332,0.005975886885041752,716997.567847169,71855.730963775,0.012676770420050332,2.1213203432046623
28,2026-02-20 23:57:30+00:00,0.012676770420050332,0.005975886885041752,716991.91304127,71856.2194696587,0.012676770420050332,2.1213203432046623
29,2026-02-21 00:03:00+00:00,0.012676770420050332,0.005975886885041752,716986.2582353707,71856.62029806309,0.012676770420050332,2.1213203432046623
30,2026-02-21 00:08:30+00:00,0.012676770420050332,0.005975886885041752,716980.6034294715,71857.16626078241,0.012676770417829886,2.1213203428330947
31,2026-02-21 00:14:00+00:00,0.012676770420050332,0.005975886885041752,716974.9488456167,71857.53299292272,0.012676770420050332,2.1213203432046623
32,2026-02-21 00:19:30+00:00,0.012676770420050332,0.005975886883471659,716969.2942617618,71858.05728013362,0.012676770420050332,2.1213203432046623
33,2026-02-21 00:25:00+00:00,0.012676770420050332,0.005975886885041752,716963.6398999514,71858.43646328551,0.012676770420050332,2.1213203432046623
34,2026-02-21 00:30:30+00:00,0.012676770420050332,0.005975886885041752,716957.985538141,71858.82421298813,0.012676770420050332,2.1213203432046623
35,2026-02-21 00:36:00+00:00,0.012676770420050332,0.005975886885041752,716952.3311763306,71859.26707157359,0.012676770420050332,2.1213203432046623
36,2026-02-21 00:41:30+00:00,0.012676770420050332,0.005975886885041752,716946.6770365644,71859.77514959306,0.012676770420050332,2.1213203432046623
37,2026-02-21 00:47:00+00:00,0.012676770420050332,0.005975886885041752,716941.0228967983,71860.29566171282,0.012676770417829886,2.1213203428330947
38,2026-02-21 00:52:30+00:00,0.012676770420050332,0.005975886885041752,716935.3689790765,71860.76731948057,0.012676770420050332,2.1213203432046623
39,2026-02-21 00:58:00+00:00,0.012676770420050332,0.005975886885041752,716929.7150613549,71861.24363589849,0.012676770420050332,2.1213203432046623
40,2026-02-21 01:03:30+00:00,0.012676770420050332,0.005975886885041752,716924.0613656776,71861.69204799483,0.012676770420050332,2.1213203432046623
41,2026-02-21 01:09:00+00:00,0.012676770420050332,0.005975886885041752,716918.4074479558,71862.1086519545,0.012676770420050332,2.1213203432046623
42,2026-02-21 01:14:30+00:00,0.012676770420050332,0.005975886885041752,716912.7539743228,71862.58039595463,0.012676770420050332,2.1213203432046623
43,2026-02-21 01:20:00+00:00,0.012676770420050332,0.005975886885041752,716907.1002786455,71862.96754122085,0.012676770420050332,2.1213203432046623
44,2026-02-21 01:25:30+00:00,0.012676770417829886,0.005975886885041752,716901.446582968,71863.45562032495,0.012676770420050332,2.1213203432046623
45,2026-02-21 01:31:00+00:00,0.012676770420050332,0.005975886885041752,716895.7935534238,71863.88860487501,0.012676770420050332,2.1213203432046623
46,2026-02-21 01:36:30+00:00,0.012676770420050332,0.005975886885041752,716890.1400797908,71864.3666438547,0.012676770420050332,2.1213203432046623
47,2026-02-21 01:42:00+00:00,0.012676770420050332,0.005975886885041752,716884.4870502466,71864.79734711468,0.012676770420050332,2.1213203432046623
48,2026-02-21 01:47:30+00:00,0.012676770420050332,0.005975886885041752,716878.8337986579,71865.27775215128,0.012676770420050332,2.1213203432046623
49,2026-02-21 01:53:00+00:00,0.012676770420050332,0.005975886885041752,716873.1807691136,71865.76749765353,0.012676770418940109,2.1213203430188785
50,2026-02-21 01:58:30+00:00,0.012676770420050332,0.005975886885041752,716867.5279616137,71866.18041865168,0.012676770420050332,2.1213203432046623
51,2026-02-21 02:04:00+00:00,0.012676770417829886,0.005975886883471659,716861.8751541139,71866.61353518345,0.012676770420050332,2.1213203432046623
52,2026-02-21 02:09:30+00:00,0.012676770420050332,0.005975886885041752,716856.222346614,71867.0342527377,0.012676770420050332,2.1213203432046623
53,2026-02-21 02:15:00+00:00,0.012676770420050332,0.005975886885041752,716850.569539114,71867.46509653519,0.012676770420050332,2.1213203432046623
54,2026-02-21 02:20:30+00:00,0.012676770420050332,0.005975886885041752,716844.9169536586,71867.94951744955,0.012676770420050332,2.1213203432046623
55,2026-02-21 02:26:00+00:00,0.012676770420050332,0.005975886885041752,716839.2645902474,71868.40600606243,0.012676770420050332,2.1213203432046623
56,2026-02-21 02:31:30+00:00,0.012676770420050332,0.005975886885041752,716833.6122268363,71868.89668995536,0.012676770417829886,2.1213203428330947
57,2026-02-21 02:37:00+00:00,0.012676770420050332,0.005975886885041752,716827.9598634251,71869.33847615875,0.012676770420050332,2.1213203432046623
58,2026-02-21 02:42:30+00:00,0.012676770420050332,0.005975886885041752,716822.3077220583,71869.76707529202,0.012676770420050332,2.1213203432046623
59,2026-02-21 02:48:00+00:00,0.012676770420050332,0.005975886885041752,716816.6555806915,71870.23685725292,0.012676770420050332,2.1213203432046623
60,2026-02-21 02:53:30+00:00,0.012676770420050332,0.005975886885041752,716811.0034393247,71870.62515299526,0.012676770420050332,2.1213203432046623
61,2026-02-21 02:59:00+00:00,0.012676770420050332,0.005975886885041752,716805.3515200022,71871.14542966077,0.012676770420050332,2.1213203432046623
62,2026-02-21 03:04:30+00:00,0.012676770420050332,0.005975886885041752,716799.6996006798,71871.54152282928,0.012676770420050332,2.1213203432046623
63,2026-02-21 03:10:00+00:00,0.012676770417829886,0.005975886885041752,716794.0476813574,71872.07894354309,0.012676770420050332,2.1213203432046623
64,2026-02-21 03:15:30+00:00,0.012676770420050332,0.005975886885041752,716788.3962061236,71872.51077929566,0.012676770420050332,2.1213203432046623
65,2026-02-21 03:21:00+00:00,0.012676770420050332,0.005975886885041752,716782.7445088456,71873.03971400969,0.012676770420050332,2.1213203432046623
66,2026-02-21 03:26:30+00:00,0.012676770420050332,0.005975886885041752,716777.093033612,71873.45219505594,0.012676770420050332,2.1213203432046623
67,2026-02-21 03:32:00+00:00,0.012676770420050332,0.005975886885041752,716771.4415583783,71873.88254922853,0.012676770420050332,2.1213203432046623
68,2026-02-21 03:37:30+00:00,0.012676770420050332,0.005975886885041752,716765.7903051889,71874.27643748389,0.012676770418940109,2.1213203430188785
69,2026-02-21 03:43:00+00:00,0.012676770420050332,0.005975886885041752,716760.1390519995,71874.75110158377,0.012676770420050332,2.1213203432046623
70,2026-02-21 03:48:30+00:00,0.012676770417829886,0.005975886885041752,716754.4877988101,71875.21568314052,0.012676770420050332,2.1213203432046623
71,2026-02-21 03:54:00+00:00,0.012676770420050332,0.005975886885041752,716748.8367676652,71875.69426828988,0.012676770420050332,2.1213203432046623
72,2026-02-21 03:59:30+00:00,0.012676770420050332,0.005975886885041752,716743.1859585646,71876.0928983906,0.012676770420050332,2.1213203432046623
73,2026-02-21 04:05:00+00:00,0.012676770420050332,0.005975886885041752,716737.5349274197,71876.63521431774,0.012676770420050332,2.1213203432046623
74,2026-02-21 04:10:30+00:00,0.012676770420050332,0.005975886885041752,716731.884118319,71877.05795515515,0.012676770420050332,2.1213203432046623
75,2026-02-21 04:16:00+00:00,0.012676770420050332,0.005975886885041752,716726.233531263,71877.4644104574,0.012676770418940109,2.1213203430188785
76,2026-02-21 04:21:30+00:00,0.012676770420050332,0.005975886885041752,716720.5829442067,71877.92446458561,0.012676770420050332,2.1213203432046623
77,2026-02-21 04:27:00+00:00,0.012676770420050332,0.005975886883471659,716714.9323571504,71878.37444744202,0.012676770420050332,2.1213203432046623
78,2026-02-21 04:32:30+00:00,0.012676770420050332,0.005975886885041752,716709.2819921386,71878.87649293059,0.012676770420050332,2.1213203432046623
79,2026-02-21 04:38:00+00:00,0.012676770420050332,0.005975886885041752,716703.6316271267,71879.30011651349,0.012676770420050332,2.1213203432046623
80,2026-02-21 04:43:30+00:00,0.012676770420050332,0.005975886885041752,716697.9812621148,71879.8068734516,0.012676770420050332,2.1213203432046623
81,2026-02-21 04:49:00+00:00,0.012676770420050332,0.005975886885041752,716692.3311191472,71880.181607591,0.012676770420050332,2.1213203432046623
82,2026-02-21 04:54:30+00:00,0.012676770420050332,0.005975886885041752,716686.6809761798,71880.69150984498,0.012676770417829886,2.1213203428330947
83,2026-02-21 05:00:00+00:00,0.012676770420050332,0.005975886885041752,716681.0310552567,71881.070161296,0.012676770420050332,2.1213203432046623
84,2026-02-21 05:05:30+00:00,0.012676770420050332,0.005975886885041752,716675.3811343336,71881.60264180404,0.012676770420050332,2.1213203432046623
85,2026-02-21 05:11:00+00:00,0.012676770420050332,0.005975886885041752,716669.7314354548,71882.00541922604,0.012676770420050332,2.1213203432046623
86,2026-02-21 05:16:30+00:00,0.012676770420050332,0.005975886885041752,716664.081736576,71882.47502744834,0.012676770420050332,2.1213203432046623
87,2026-02-21 05:22:00+00:00,0.012676770420050332,0.005975886885041752,716658.4320376973,71882.93455056894,0.012676770420050332,2.1213203432046623
88,2026-02-21 05:27:30+00:00,0.012676770420050332,0.005975886885041752,716652.7823388184,71883.50828429038,0.012676770420050332,2.1213203432046623
89,2026-02-21 05:33:00+00:00,0.012676770417829886,0.005975886885041752,716647.132861984,71883.84588769873,0.012676770420050332,2.1213203432046623
90,2026-02-21 05:38:30+00:00,0.012676770420050332,0.005975886885041752,716641.483607194,71884.36841122938,0.012676770420050332,2.1213203432046623
91,2026-02-21 05:44:00+00:00,0.012676770420050332,0.005975886885041752,716635.834352404,71884.72546888137,0.012676770420050332,2.1213203432046623
92,2026-02-21 05:49:30+00:00,0.012676770420050332,0.005975886885041752,716630.185097614,71885.11675215648,0.012676770420050332,2.1213203432046623
93,2026-02-21 05:55:00+00:00,0.012676770420050332,0.005975886885041752,716624.5360648682,71885.5919336657,0.012676770420050332,2.1213203432046623
94,2026-02-21 06:00:30+00:00,0.012676770420050332,0.005975886885041752,716618.8870321226,71886.05316686266,0.012676770418940109,2.1213203430188785
95,2026-02-21 06:06:00+00:00,0.012676770420050332,0.005975886885041752,716613.237999377,71886.59058005414,0.012676770420050332,2.1213203432046623
96,2026-02-21 06:11:30+00:00,0.012676770417829886,0.005975886883471659,716607.5891886756,71886.99045898582,0.012676770420050332,2.1213203432046623
97,2026-02-21 06:17:00+00:00,0.012676770420050332,0.005975886885041752,716601.9406000187,71887.4012585789,0.012676770420050332,2.1213203432046623
98,2026-02-21 06:22:30+00:00,0.012676770420050332,0.005975886885041752,716596.2917893174,71887.88821925329,0.012676770420050332,2.1213203432046623
99,2026-02-21 06:28:00+00:00,0.012676770420050332,0.005975886885041752,716590.6432006604,71888.36821096632,0.012676770420050332,2.1213203432046623
100,2026-02-21 06:33:30+00:00,0.012676770420050332,0.005975886885041752,716584.9948340479,71888.81481458586,0.012676770420050332,2.1213203432046623
101,2026-02-21 06:39:00+00:00,0.012676770420050332,0.005975886885041752,716579.3464674354,71889.27153332428,0.012676770417829886,2.1213203428330947
102,2026-02-21 06:44:30+00:00,0.012676770420050332,0.005975886885041752,716573.6981008227,71889.75004508441,0.012676770420050332,2.1213203432046623
103,2026-02-21 06:50:00+00:00,0.012676770420050332,0.005975886885041752,716568.0499562545,71890.1928248977,0.012676770420050332,2.1213203432046623
104,2026-02-21 06:55:30+00:00,0.012676770420050332,0.005975886885041752,716562.4018116863,71890.62552486827,0.012676770420050332,2.1213203432046623
105,2026-02-21 07:01:00+00:00,0.012676770420050332,0.005975886885041752,716556.753667118,71891.05669406589,0.012676770420050332,2.1213203432046623
106,2026-02-21 07:06:30+00:00,0.012676770420050332,0.005975886885041752,716551.1057445944,71891.5694763886,0.012676770420050332,2.1213203432046623
107,2026-02-21 07:12:00+00:00,0.012676770420050332,0.005975886885041752,716545.4580441149,71891.95406272581,0.012676770420050332,2.1213203432046623
108,2026-02-21 07:17:30+00:00,0.012676770417829886,0.005975886885041752,716539.8098995464,71892.49720648848,0.012676770420050332,2.1213203432046623
109,2026-02-21 07:23:00+00:00,0.012676770420050332,0.005975886885041752,716534.1624211115,71892.85927713595,0.012676770420050332,2.1213203432046623
110,2026-02-21 07:28:30+00:00,0.012676770420050332,0.005975886885041752,716528.5149426764,71893.30843891735,0.012676770420050332,2.1213203432046623
111,2026-02-21 07:34:00+00:00,0.012676770420050332,0.005975886885041752,716522.8674642413,71893.83610293032,0.012676770420050332,2.1213203432046623
112,2026-02-21 07:39:30+00:00,0.012676770420050332,0.005975886885041752,716517.2199858063,71894.24022368375,0.012676770420050332,2.1213203432046623
113,2026-02-21 07:45:00+00:00,0.012676770420050332,0.005975886885041752,716511.5727294155,71894.75705819578,0.012676770420050332,2.1213203432046623
114,2026-02-21 07:50:30+00:00,0.012676770420050332,0.005975886885041752,716505.9254730247,71895.10446108876,0.012676770420050332,2.1213203432046623
115,2026-02-21 07:56:00+00:00,0.012676770417829886,0.005975886885041752,716500.278216634,71895.64700474207,0.012676770420050332,2.1213203432046623
116,2026-02-21 08:01:30+00:00,0.012676770420050332,0.005975886885041752,716494.6311822876,71895.9641379254,0.012676770420050332,2.1213203432046623
117,2026-02-21 08:07:00+00:00,0.012676770420050332,0.005975886885041752,716488.9843699856,71896.40333760671,0.012676770420050332,2.1213203432046623
118,2026-02-21 08:12:30+00:00,0.012676770420050332,0.005975886885041752,716483.3373356392,71896.96691367363,0.012676770420050332,2.1213203432046623
119,2026-02-21 08:18:00+00:00,0.012676770420050332,0.005975886885041752,716477.6905233372,71897.3843861739,0.012676770420050332,2.1213203432046623
120,2026-02-21 08:23:30+00:00,0.012676770420050332,0.005975886885041752,716472.0439330796,71897.96358674651,0.012676770418940109,2.1213203430188785
121,2026-02-21 08:29:00+00:00,0.012676770420050332,0.005975886885041752,716466.3973428219,71898.42930796182,0.012676770420050332,2.1213203432046623
122,2026-02-21 08:34:30+00:00,0.012676770420050332,0.005975886883471659,716460.7507525643,71898.73489262655,0.012676770420050332,2.1213203432046623
123,2026-02-21 08:40:00+00:00,0.012676770420050332,0.005975886885041752,716455.1043843509,71899.2690389695,0.012676770420050332,2.1213203432046623
124,2026-02-21 08:45:30+00:00,0.012676770420050332,0.005975886885041752,716449.4580161378,71899.65243285373,0.012676770420050332,2.1213203432046623
125,2026-02-21 08:51:00+00:00,0.012676770420050332,0.005975886885041752,716443.8118699689,71900.14855563056,0.012676770420050332,2.1213203432046623
126,2026-02-21 08:56:30+00:00,0.012676770420050332,0.005975886885041752,716438.1657238,71900.57161157945,0.012676770420050332,2.1213203432046623
127,2026-02-21 09:02:00+00:00,0.012676770420050332,0.005975886885041752,716432.519577631,71901.11676772636,0.012676770417829886,2.1213203428330947
128,2026-02-21 09:07:30+00:00,0.012676770420050332,0.005975886885041752,716426.8736535065,71901.49477620253,0.012676770420050332,2.1213203432046623
129,2026-02-21 09:13:00+00:00,0.012676770420050332,0.005975886885041752,716421.227729382,71901.91868000811,0.012676770420050332,2.1213203432046623
130,2026-02-21 09:18:30+00:00,0.012676770420050332,0.005975886885041752,716415.5818052575,71902.43513125434,0.012676770420050332,2.1213203432046623
131,2026-02-21 09:24:00+00:00,0.012676770420050332,0.005975886885041752,716409.9361031771,71902.87695525143,0.012676770420050332,2.1213203432046623
132,2026-02-21 09:29:30+00:00,0.012676770420050332,0.005975886885041752,716404.290401097,71903.35069460027,0.012676770420050332,2.1213203432046623
133,2026-02-21 09:35:00+00:00,0.012676770420050332,0.005975886885041752,716398.6449210612,71903.74280005912,0.012676770420050332,2.1213203432046623
134,2026-02-21 09:40:30+00:00,0.012676770417829886,0.005975886885041752,716392.9992189809,71904.22046270104,0.012676770420050332,2.1213203432046623
135,2026-02-21 09:46:00+00:00,0.012676770420050332,0.005975886885041752,716387.354183034,71904.61959992736,0.012676770420050332,2.1213203432046623
136,2026-02-21 09:51:30+00:00,0.012676770420050332,0.005975886885041752,716381.7089250425,71905.1128649004,0.012676770420050332,2.1213203432046623
137,2026-02-21 09:57:00+00:00,0.012676770420050332,0.005975886885041752,716376.063667051,71905.56027392493,0.012676770420050332,2.1213203432046623
138,2026-02-21 10:02:30+00:00,0.012676770420050332,0.005975886885041752,716370.418631104,71905.96103450345,0.012676770420050332,2.1213203432046623
139,2026-02-21 10:08:00+00:00,0.012676770420050332,0.005975886885041752,716364.773595157,71906.49324526652,0.012676770418940109,2.1213203430188785
140,2026-02-21 10:13:30+00:00,0.012676770420050332,0.005975886885041752,716359.1285592098,71906.99748719313,0.012676770420050332,2.1213203432046623
141,2026-02-21 10:19:00+00:00,0.012676770417829886,0.005975886883471659,716353.4837453071,71907.4667465084,0.012676770420050332,2.1213203432046623
142,2026-02-21 10:24:30+00:00,0.012676770420050332,0.005975886885041752,716347.8391534488,71907.90492157392,0.012676770420050332,2.1213203432046623
143,2026-02-21 10:30:00+00:00,0.012676770420050332,0.005975886885041752,716342.194339546,71908.28635586835,0.012676770420050332,2.1213203432046623
144,2026-02-21 10:35:30+00:00,0.012676770420050332,0.005975886885041752,716336.5499697322,71908.61491382954,0.012676770420050332,2.1213203432046623
145,2026-02-21 10:41:00+00:00,0.012676770420050332,0.005975886885041752,716330.9053778738,71909.14338542362,0.012676770420050332,2.1213203432046623
146,2026-02-21 10:46:30+00:00,0.012676770420050332,0.005975886885041752,716325.2610080598,71909.62907431847,0.012676770417829886,2.1213203428330947
147,2026-02-21 10:52:00+00:00,0.012676770420050332,0.005975886885041752,716319.6166382459,71910.06426544786,0.012676770420050332,2.1213203432046623
148,2026-02-21 10:57:30+00:00,0.012676770417829886,0.005975886883471659,716313.9724904762,71910.69468349537,0.012676770420050332,2.1213203432046623
149,2026-02-21 11:03:00+00:00,0.012676770420050332,0.005975886885041752,716308.3283427065,71911.00389059471,0.012676770420050332,2.1213203432046623
150,2026-02-21 11:08:30+00:00,0.012676770420050332,0.005975886885041752,716302.6844169813,71911.41113951581,0.012676770420050332,2.1213203432046623
151,2026-02-21 11:14:00+00:00,0.012676770420050332,0.005975886885041752,716297.0404912562,71911.86350342122,0.012676770420050332,2.1213203432046623
152,2026-02-21 11:19:30+00:00,0.012676770420050332,0.005975886885041752,716291.3965655308,71912.3369065762,0.012676770420050332,2.1213203432046623
153,2026-02-21 11:25:00+00:00,0.012676770420050332,0.005975886885041752,716285.75286185,71912.83987247347,0.012676770417829886,2.1213203428330947
154,2026-02-21 11:30:30+00:00,0.012676770420050332,0.005975886885041752,716280.1091581691,71913.24953610961,0.012676770420050332,2.1213203432046623
155,2026-02-21 11:36:00+00:00,0.012676770420050332,0.005975886885041752,716274.4654544882,71913.71522237809,0.012676770420050332,2.1213203432046623
156,2026-02-21 11:41:30+00:00,0.012676770420050332,0.005975886885041752,716268.8219728516,71914.14746947533,0.012676770420050332,2.1213203432046623
157,2026-02-21 11:47:00+00:00,0.012676770420050332,0.005975886885041752,716263.1787132596,71914.60853597433,0.012676770420050332,2.1213203432046623
158,2026-02-21 11:52:30+00:00,0.012676770420050332,0.005975886885041752,716257.535231623,71915.13263224879,0.012676770420050332,2.1213203432046623
159,2026-02-21 11:58:00+00:00,0.012676770420050332,0.005975886885041752,716251.8921940753,71915.52216220663,0.012676770420050332,2.1213203432046623
160,2026-02-21 12:03:30+00:00,0.012676770417829886,0.005975886885041752,716246.2487124386,71915.99651663144,0.012676770420050332,2.1213203432046623
161,2026-02-21 12:09:00+00:00,0.012676770420050332,0.005975886885041752,716240.6058969353,71916.44053030408,0.012676770420050332,2.1213203432046623
162,2026-02-21 12:14:30+00:00,0.012676770420050332,0.005975886885041752,716234.9628593876,71916.89782718098,0.012676770420050332,2.1213203432046623
163,2026-02-21 12:20:00+00:00,0.012676770420050332,0.005975886885041752,716229.3200438841,71917.38158092606,0.012676770420050332,2.1213203432046623
164,2026-02-21 12:25:30+00:00,0.012676770420050332,0.005975886885041752,716223.6772283807,71917.76109796,0.012676770420050332,2.1213203432046623
165,2026-02-21 12:31:00+00:00,0.012676770420050332,0.005975886885041752,716218.0346349217,71918.2760236964,0.012676770418940109,2.1213203430188785
166,2026-02-21 12:36:30+00:00,0.012676770420050332,0.005975886885041752,716212.3920414627,71918.73261794492,0.012676770420050332,2.1213203432046623
167,2026-02-21 12:42:00+00:00,0.012676770420050332,0.005975886883471659,716206.7494480036,71919.14410570171,0.012676770420050332,2.1213203432046623
168,2026-02-21 12:47:30+00:00,0.012676770420050332,0.005975886885041752,716201.1070765889,71919.5867178487,0.012676770420050332,2.1213203432046623
169,2026-02-21 12:53:00+00:00,0.012676770420050332,0.005975886885041752,716195.4647051743,71920.01691529946,0.012676770420050332,2.1213203432046623
